participant,screen_width,screen_height,device_pixel_ratio,gender,age,height_cm,self_reported_visual_acuity,self_reported_color_vision,auto_brightness,blue_light_reduction,ambient_lighting,screen_technology,screen_diagonal_inches_question,screen_diagonal_inches_measured,acuity_best_denominator,color_vision_accuracy,color_gamut_srgb,color_gamut_p3,color_gamut_rec2020,codec_av1_10bit,codec_av1_8bit,codec_av1_hdr,codec_av1_power_efficient,codec_av1_sdr,codec_av1_smooth,codec_av1_supported,codec_h264_avc_10bit,codec_h264_avc_8bit,codec_h264_avc_hdr,codec_h264_avc_power_efficient,codec_h264_avc_sdr,codec_h264_avc_smooth,codec_h264_avc_supported,codec_hevc_10bit,codec_hevc_8bit,codec_hevc_hdr,codec_hevc_power_efficient,codec_hevc_sdr,codec_hevc_smooth,codec_hevc_supported,codec_vp8_10bit,codec_vp8_8bit,codec_vp8_hdr,codec_vp8_power_efficient,codec_vp8_sdr,codec_vp8_smooth,codec_vp8_supported,codec_vp9_10bit,codec_vp9_8bit,codec_vp9_hdr,codec_vp9_power_efficient,codec_vp9_sdr,codec_vp9_smooth,codec_vp9_supported
56b9c87a-a2a7-4e24-a485-d167a5f39d42,1536.0,864.0,1.25,Female,46.0,164.0,Difficulty near,No difficulty,Off,Off,Room neutral/cool,Unknown,15.6,15.539981570495916,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
56bf8682-d923-4944-b0c6-6e5a5366b3e4,1920.0,1080.0,1.0,Male,19.0,175.0,Normal with correction,No difficulty,On,Off,Daylight diffuse,Unknown,27.0,26.8562931028339,16.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
56c2db00-91c7-462a-aca5-b0268b14b17c,1536.0,864.0,1.25,Male,59.0,164.0,Normal with correction,No difficulty,Off,Off,Room warm,Unknown,34.0,26.350403532580025,20.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
56c7ff89-1f36-4d3e-a0cf-8b73207f7209,1536.0,864.0,1.25,Female,20.0,171.0,Good at near and far,No difficulty,On,Off,Daylight diffuse,LCD / IPS,15.6,15.4903330670758,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
56cb2f56-cd2c-488e-9f3c-c5a0413632d5,2560.0,1440.0,1.0,Male,41.0,190.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,LCD / IPS,27.0,26.940084116693043,10.0,1.0,True,True,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
56cd3ced-90b8-4ba4-a5d4-2a448588bb68,1536.0,960.0,1.25,Female,18.0,162.0,Difficulty far,No difficulty,Off,Off,Daylight direct,OLED,6.0,16.077791573792066,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
56d1694a-b5a5-4168-a458-3f0e2acaf7d4,1664.0,936.0,1.15384615384615,Male,31.0,174.0,Difficulty far,No difficulty,Off,Off,Desk lamp,LCD / IPS,24.0,23.382364621026092,250.0,0.9333333333333332,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
56d73c46-8181-476a-8cb6-4e14d196dea1,1366.0,768.0,1.0,Female,23.0,167.0,Good at near and far,No difficulty,On,Off,Daylight direct,LCD / IPS,4.0,15.730035285477491,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
56d96a23-e6b4-4262-8997-7410c104fda9,1536.0,864.0,1.25,Female,52.0,176.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,14.0,13.8527835714135,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
56dca4c8-e374-4954-ad6b-2e964a5df796,1536.0,960.0,1.25,Female,26.0,165.0,Good at near and far,No difficulty,On,Off,Daylight diffuse,Unknown,18.0,15.796958339335289,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
56e5894a-f9ec-4c77-bf2e-c23e7bf4e915,1920.0,1080.0,1.0,Female,44.0,168.0,Difficulty far,No difficulty,Off,Off,Room neutral/cool,LCD / IPS,32.0,26.82075421526088,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
56e6be48-f3c7-4751-b28f-9f64210c2fd4,1536.0,864.0,1.25,Female,22.0,158.0,Good at near and far,No difficulty,On,On,Office bright/uniform,Unknown,4.0,15.441000796161545,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
571870fa-246e-4d28-ba3d-e77e6e11fce9,1920.0,1080.0,1.0,Male,30.0,175.0,Good at near and far,Red/green difficulty,Off,Off,Daylight direct,Unknown,27.0,26.89844427693781,16.0,0.0666666666666666,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
57193193-c282-44ef-b270-144ef0428f64,1536.0,864.0,1.25,Female,46.0,163.0,Normal with correction,No difficulty,On,Off,Daylight diffuse,LCD / IPS,16.0,15.629411832494387,12.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
57276fbb-57d2-40e9-b2ec-07c74e77b724,1920.0,1080.0,1.0,Female,24.0,155.0,Good at near and far,No difficulty,Off,Off,Screen-only dark,Unknown,27.0,23.40343804111567,16.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
572e2cd7-8612-4347-8caf-6ef8e92fd5bb,1536.0,864.0,1.25,Female,37.0,164.0,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,15.0,15.391981746015,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
57357bed-fa07-439c-9372-137abde6515b,1280.0,720.0,1.5,Female,32.0,178.0,Good at near and far,No difficulty,Off,On,Room neutral/cool,Unknown,14.0,14.024292751710565,250.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
5740ef69-a9fb-42c2-b986-66e60752eb0f,1600.0,900.0,1.0,Male,41.0,168.0,Normal with correction,No difficulty,On,Off,Office bright/uniform,LCD / IPS,17.0,17.32952992631847,250.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
5748cb74-e394-4fa3-998b-32824a318564,1366.0,768.0,1.0,Male,43.0,171.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,Unknown,15.0,15.498711237161649,250.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
574e4dac-1ee3-4110-bfde-1f155607cd80,1536.0,960.0,1.25,Female,21.0,,Good at near and far,No difficulty,Off,Off,Room neutral/cool,OLED,20.0,15.974728807293404,12.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
57510f28-373b-4b32-a9e5-a9c629bafe32,1366.0,768.0,1.0,Male,27.0,191.0,Normal with correction,No difficulty,Off,Off,Daylight direct,Unknown,20.0,15.408075498932629,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
57554ee6-470a-41d0-8d52-0879403fd50a,1920.0,1080.0,1.0,Female,35.0,167.0,Difficulty far,No difficulty,On,Off,Room neutral/cool,LCD / IPS,24.0,24.05353354225777,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
57566b61-710b-4e6d-a618-3464d9068705,2752.0,1152.0,1.25,Male,38.0,188.0,Good at near and far,No difficulty,Off,Off,Ambient RGB,VA / Other,35.0,35.5274019614297,16.0,0.9333333333333332,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
5761f6b2-932b-4ffd-81ec-3cbf9da5af2a,1280.0,800.0,1.5,Male,24.0,186.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,OLED,15.0,13.835049637770595,10.0,0.6,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
5767f29f-19ac-47c4-b26b-8bd947d5ee8d,1280.0,720.0,1.5,Female,20.0,170.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,14.0,13.832179152372063,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
5777afb9-4161-4b75-87dd-b844511afe4b,1920.0,1080.0,1.0,Male,22.0,183.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,27.0,26.702601112991005,16.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
577b6e55-f64d-4f03-80d2-642d7ce1ed7b,1600.0,900.0,1.0,Female,26.0,156.0,Good at near and far,No difficulty,On,Off,Office bright/uniform,Unknown,8.0,19.880493079781484,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
57977b1c-1417-404c-b3d9-2655f332d870,1536.0,864.0,1.25,Male,29.0,165.0,Normal with correction,No difficulty,On,On,Room warm,Unknown,27.0,15.29487145108746,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
57a30fe3-648a-40ff-8033-82d67032ccf4,1280.0,1024.0,1.0,Male,41.0,165.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,17.0,16.872834426666575,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
57a500d7-7794-40d5-931b-868179480f6c,1920.0,1080.0,1.0,Male,54.0,188.0,Good at near and far,No difficulty,Off,Off,Daylight diffuse,Unknown,21.0,19.939113331082098,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True
57ae4532-616d-4473-a2a2-a2ac7a837c39,2560.0,1440.0,1.0,Male,29.0,175.0,Good at near and far,No difficulty,On,Off,Daylight direct,OLED,27.0,27.04071050533884,12.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
57ba9931-5e11-4cfd-87f4-16f875befe20,1536.0,864.0,1.25,Female,18.0,159.0,Good at near and far,No difficulty,Off,Off,Daylight direct,LCD / IPS,17.3,15.29487145108746,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
57c09e89-1614-4d50-8112-d27c826ebf65,1920.0,1080.0,1.0,Female,18.0,161.0,Good at near and far,No difficulty,On,Off,Office bright/uniform,Unknown,16.0,15.423639828623305,10.0,1.0,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True
57c5b042-79d7-4bb7-8714-5d3808c5cd0e,1536.0,960.0,1.25,Female,44.0,164.0,Good at near and far,No difficulty,Off,Off,Daylight direct,Unknown,16.0,16.02609449477666,10.0,0.8,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
57ccbdde-aff1-4397-9661-5c0f625838c9,2048.0,864.0,1.25,Female,51.0,,Good at near and far,No difficulty,Off,Off,Room warm,Unknown,32.0,24.665754821332477,250.0,0.8666666666666667,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
57e4cfd2-72b4-4144-9f46-68f666676dbe,1536.0,864.0,1.25,Female,39.0,170.0,Difficulty far,No difficulty,Off,Off,Desk lamp,Unknown,4.0,15.29487145108746,10.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
57f9f2db-b2ad-4a42-8f0d-7b31a48e656e,1600.0,900.0,1.0,Female,30.0,164.0,Normal with correction,No difficulty,On,Off,Room neutral/cool,LCD / IPS,50.0,19.34729977879117,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
580d42c2-8370-4081-8ffe-13c978355545,1366.0,768.0,1.0,Female,39.0,165.0,Difficulty far,No difficulty,On,Off,Room warm,OLED,15.0,15.22692973500079,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
580e1413-4ae4-445e-962e-fe68d926449a,1920.0,1080.0,1.0,Male,32.0,184.0,Good at near and far,No difficulty,On,Off,Office bright/uniform,LCD / IPS,21.0,21.494646995209077,250.0,0.9333333333333332,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
58422283-4fa7-4a03-854c-9dcf7fae70ce,1920.0,1080.0,1.0,Female,39.0,163.0,Normal with correction,No difficulty,On,Off,Office bright/uniform,OLED,24.0,21.494646995209077,12.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True
5845af96-725e-4152-9a01-ca4f09a900d9,1536.0,864.0,1.25,Female,42.0,173.0,Normal with correction,No difficulty,On,Off,Room warm,Unknown,25.0,24.364192211028765,16.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
584b7635-9a3b-4a46-9127-652bab8ab045,1920.0,1080.0,1.0,Female,21.0,162.0,Difficulty far,No difficulty,Off,Off,Screen-only dark,Unknown,27.0,23.40343804111567,16.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
585d8e35-90b2-450a-be37-2cef44ec5f71,1280.0,1024.0,1.0,Male,39.0,196.0,Good at near and far,No difficulty,On,Off,Screen-only dark,VA / Other,17.0,20.323902291529738,12.0,0.8666666666666667,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
58610daf-4074-4fec-bc1c-4770879d61c8,1920.0,1080.0,1.0,Female,18.0,168.0,Normal with correction,No difficulty,Off,Off,Room neutral/cool,Unknown,24.0,23.40343804111567,12.0,0.9333333333333332,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True
586a940a-da79-452b-b831-8157be6fe053,1920.0,1080.0,1.0,Male,35.0,169.0,Good at near and far,No difficulty,On,Off,Daylight direct,Unknown,24.0,26.82075421526088,10.0,1.0,True,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,True
